Id_studenta;Imie;Nazwisko;Uczelnia;;Miejsce_zam;Rok_studiow;Dochod_na_osobe;kod_pocztowy;miejsce_zam;;kod_pocztowy;miejsce_zam;id_uczelni;id_miasta;
1396;Cecylia;Jaskolska;Akademia Sztuk Pięknych;#N/D;Kościan 26-594;III;3050;26-594;Kościan;;26-594;Kościan;1;86;
1397;Piotr;Siudut;Uniwersytet Królewski;10;Lędziny 27-535;I;2195;27-535;Lędziny;;27-535;Lędziny;5;99;
1398;Arnold;Bandera;Uniwersytet Rolniczy;10;Kielce 04-274;I;500;04-274;Kielce;;04-274;Kielce;8;75;
1399;Janusz;Slomski;Politechnika Królewska;10;Kępice 66-251;III;2778;66-251;Kępice;;66-251;Kępice;3;74;
1400;Alicja;Gorniak;Wyższa Szkoła Techniczna;10;Gorki Male 36-984;I;658;36-984;Gorki Male;;36-984;Gorki Male;10;46;
1401;Lukasz;Bajor;Politechnika Informatyczno-Elektroniczna;10;Warszawa 83-294;I;1527;83-294;Warszawa;;83-294;Warszawa;2;198;
1402;Grzegorz;Zaba;Uniwersytet Królewski;10;Opole 16-549;III;1006;16-549;Opole;;16-549;Opole;5;133;
1403;Patryk;Zychowicz;Politechnika Informatyczno-Elektroniczna;10;Sanok 71-890;I;2391;71-890;Sanok;;71-890;Sanok;2;160;
1404;Malgorzata;Bedka;Politechnika Informatyczno-Elektroniczna;10;Ustroń 51-637;II;2494;51-637;Ustroń;;51-637;Ustroń;2;194;
1405;Zygmunt;Augustyniak;Uniwersytet Sportu i Turystyki;10;Dęblin 53-807;II;2006;53-807;Dęblin;;53-807;Dęblin;9;31;
1406;Adam;Grzmot;Politechnika Informatyczno-Elektroniczna;10;Oświęcim 27-702;V;890;27-702;Oświęcim;;27-702;Oświęcim;2;135;
1407;Jolanta;Guryn;Politechnika Informatyczno-Elektroniczna;10;Mikołów 96-497;I;2391;96-497;Mikołów;;96-497;Mikołów;2;116;
1408;Joanna;Warzecha;Politechnika Informatyczno-Elektroniczna;10;Częstochowa 86-116;III;833;86-116;Częstochowa;;86-116;Częstochowa;2;26;
1409;Alina;Nowak;Politechnika Królewska;10;Ciechocinek 98-839;I;1234;98-839;Ciechocinek;;98-839;Ciechocinek;3;24;
1410;Piotr;Papier;Politechnika Informatyczno-Elektroniczna;10;Rajcza 18-286;I;987;18-286;Rajcza;;18-286;Rajcza;2;155;
1411;Patrycja;Fleisch;Uniwersytet Pedagogiczny;10;Bytom 80-339;I;585;80-339;Bytom;;80-339;Bytom;7;18;
1412;Adam;Cichowas;Uniwersytet Królewski;10;Karniewo 21-405;I;2865;21-405;Karniewo;;21-405;Karniewo;5;70;
1413;Dominika;Kierat;Politechnika Informatyczno-Elektroniczna;10;Wadowice 47-222;I;1493;47-222;Wadowice;;47-222;Wadowice;2;195;
1414;Piotr;Targosz;Politechnika Królewska;10;Chalupki 70-071;I;2597;70-071;Chalupki;;70-071;Chalupki;3;19;
1415;Michal;Szmigin;Uniwersytet Królewski;10;Świętochłowice 38-932;III;3126;38-932;Świętochłowice;;38-932;Świętochłowice;5;183;
1416;Antoni;Graczyk;Politechnika Informatyczno-Elektroniczna;10;Pyrzowice 49-345;IV;2209;49-345;Pyrzowice;;49-345;Pyrzowice;2;150;
1417;Malgorzata;Balinska;Politechnika Informatyczno-Elektroniczna;10;Elbląg 10-656;I;1709;10-656;Elbląg;;10-656;Elbląg;2;37;
1418;Justyna;Sliwinska;Politechnika Informatyczno-Elektroniczna;10;Kielce 04-274;I;2818;04-274;Kielce;;04-274;Kielce;2;75;
1419;Witold;Kowal;Politechnika Królewska;10;Tarnobrzeg 85-266;II;2591;85-266;Tarnobrzeg;;85-266;Tarnobrzeg;3;185;
1420;Beata;Rejkowicz;Politechnika Informatyczno-Elektroniczna;10;Nowy Targ 84-043;I;1822;84-043;Nowy Targ;;84-043;Nowy Targ;2;125;
1421;Marta;Bajerka;Uniwersytet Królewski;10;Sławków 42-081;I;2757;42-081;Sławków;;42-081;Sławków;5;167;
1422;Karolina;Krynicka;Uniwersytet Królewski;10;Racibórz 00-355;I;962;00-355;Racibórz;;00-355;Racibórz;5;153;
1423;Zofia;Cybulska;Politechnika Królewska;10;Koniaków 34-607;II;2100;34-607;Koniaków;;34-607;Koniaków;3;82;
1424;Kacper;Gajdemski;Uniwersytet Królewski;10;Przemyśl 38-959;III;2793;38-959;Przemyśl;;38-959;Przemyśl;5;147;
1425;Adam;Prokop;Politechnika Informatyczno-Elektroniczna;10;Gubin 94-706;I;898;94-706;Gubin;;94-706;Gubin;2;51;
1426;Kleopatra;Janska;Uniwersytet Królewski;10;Tarnobrzeg 85-266;I;724;85-266;Tarnobrzeg;;85-266;Tarnobrzeg;5;185;
1427;Jadwiga;Balcerowska;Uniwersytet Królewski;10;Szczyrk 75-361;I;1158;75-361;Szczyrk;;75-361;Szczyrk;5;180;
1428;Joanna;Podczasiak;Uniwersytet Ekonomiczny;10;Długopole-Zdrój 07-772;I;921;07-772;Długopole-Zdrój;;07-772;Długopole-Zdrój;4;33;
1429;Hanna;Cabaj;Uniwersytet Królewski;10;Katowice 72-241;V;2281;72-241;Katowice;;72-241;Katowice;5;71;
1430;Katarzyna;Komar;Uniwersytet Królewski;10;Oświęcim 27-702;I;2969;27-702;Oświęcim;;27-702;Oświęcim;5;135;
1431;Pawel;Zmelty;Politechnika Informatyczno-Elektroniczna;10;Strzelce Opolskie 60-596;I;397;60-596;Strzelce Opolskie;;60-596;Strzelce Opolskie;2;172;
1432;Adam;Kral;Politechnika Królewska;10;Siewierz 65-885;I;2164;65-885;Siewierz;;65-885;Siewierz;3;164;
1433;Kajetan;Szczepanski;Politechnika Informatyczno-Elektroniczna;10;Strzelce Opolskie 60-596;IV;2369;60-596;Strzelce Opolskie;;60-596;Strzelce Opolskie;2;172;
1434;Adrian;Badera;Uniwersytet Pedagogiczny;10;Sławków 42-081;I;2481;42-081;Sławków;;42-081;Sławków;7;167;
1435;Adelajda;Czerwinska;Uniwersytet Królewski;10;Tarnobrzeg 85-266;III;2940;85-266;Tarnobrzeg;;85-266;Tarnobrzeg;5;185;
1436;Alina;Miekus;Politechnika Informatyczno-Elektroniczna;10;Strzelce Opolskie 60-596;I;896;60-596;Strzelce Opolskie;;60-596;Strzelce Opolskie;2;172;
1437;Lidia;Sroda;Politechnika Informatyczno-Elektroniczna;10;Wadowice 47-222;IV;1577;47-222;Wadowice;;47-222;Wadowice;2;195;
1438;Alicja;Danek;Uniwersytet Królewski;10;Tarnów 87-348;I;787;87-348;Tarnów;;87-348;Tarnów;5;187;
1439;Danuta;Muniak;Uniwersytet Królewski;10;Mysłowice 13-220;I;1924;13-220;Mysłowice;;13-220;Mysłowice;5;121;
1440;Natalia;Zawalinska;Politechnika Informatyczno-Elektroniczna;10;Lędziny 27-535;I;1082;27-535;Lędziny;;27-535;Lędziny;2;99;
1441;Emila;Florek;Uniwersytet Królewski;10;Piwniczna-Zdrój 09-592;I;2316;09-592;Piwniczna-Zdrój;;09-592;Piwniczna-Zdrój;5;141;
1442;Adam;Lewik;Politechnika Królewska;10;Bielsk Podlaski 96-087;IV;2728;96-087;Bielsk Podlaski;;96-087;Bielsk Podlaski;3;11;
1443;Jadwiga;Duzy;Politechnika Informatyczno-Elektroniczna;10;Walce 28-103;I;2256;28-103;Walce;;28-103;Walce;2;196;
1444;Kacper;Billa;Uniwersytet Ekonomiczny;10;Katowice 72-241;IV;2354;72-241;Katowice;;72-241;Katowice;4;71;
1445;Jan;Witaszczyk;Uniwersytet Królewski;10;Żory 29-724;V;973;29-724;Żory;;29-724;Żory;5;218;
1446;Michal;Katon;Uniwersytet Królewski;10;Sośnicowice 15-658;IV;689;15-658;Sośnicowice;;15-658;Sośnicowice;5;171;
1447;Janusz;Rys;Politechnika Informatyczno-Elektroniczna;10;Dębowiec 36-478;V;1216;36-478;Dębowiec;;36-478;Dębowiec;2;32;
1448;Celina;Bednarska;Politechnika Królewska;10;Zamość 99-773;I;1264;99-773;Zamość;;99-773;Zamość;3;214;
1449;Jan;Majewski;Politechnika Informatyczno-Elektroniczna;10;Częstochowa 86-116;I;2899;86-116;Częstochowa;;86-116;Częstochowa;2;26;
1450;Janina;Witarek;Akademia Sztuk Pięknych;#N/D;Międzyrzecz 64-542;I;1863;64-542;Międzyrzecz;;64-542;Międzyrzecz;1;113;
1451;Karolina;Rogowska;Uniwersytet Pedagogiczny;10;Oborniki 33-160;I;3050;33-160;Oborniki;;33-160;Oborniki;7;127;
1452;Oskar;Ploszaj;Uniwersytet Królewski;10;Kleszczów 18-459;II;1257;18-459;Kleszczów;;18-459;Kleszczów;5;76;
1453;Anna;Marciniak;Uniwersytet Królewski;10;Jędrzejów 62-049;V;3038;62-049;Jędrzejów;;62-049;Jędrzejów;5;66;
1454;Arkadiusz;Pyzikowski;Uniwersytet Królewski;10;Sławków 42-081;III;2036;42-081;Sławków;;42-081;Sławków;5;167;
1455;Marcin;Szumowski;Politechnika Informatyczno-Elektroniczna;10;Dęblin 53-807;I;1310;53-807;Dęblin;;53-807;Dęblin;2;31;
1456;Anastazja;Czarnecka;Uniwersytet Królewski;10;Katowice 72-241;II;1700;72-241;Katowice;;72-241;Katowice;5;71;
1457;Leszek;Bareczek;Akademia Sztuk Pięknych;#N/D;Nowy Targ 84-043;I;2922;84-043;Nowy Targ;;84-043;Nowy Targ;1;125;
1458;Beata;Pogonska;Akademia Sztuk Pięknych;#N/D;Kobylin-Borzymy 21-258;IV;2983;21-258;Kobylin-Borzymy;;21-258;Kobylin-Borzymy;1;79;
1459;Klaudia;Dziarska;Uniwersytet Ekonomiczny;10;Lubaczów 60-915;V;1945;60-915;Lubaczów;;60-915;Lubaczów;4;102;
1460;Zofia;Mazowiecka;Uniwersytet Rolniczy;10;Ruda Sląska 12-684;II;1965;12-684;Ruda Sląska;;12-684;Ruda Sląska;8;157;
1461;Rafal;Radwan;Politechnika Informatyczno-Elektroniczna;10;Giebło 76-179;IV;2914;76-179;Giebło;;76-179;Giebło;2;41;
1462;Karolina;Dabrowka;Politechnika Królewska;10;Poraj 80-436;I;2145;80-436;Poraj;;80-436;Poraj;3;143;
1463;Kinga;Winkler;Uniwersytet Królewski;10;Tworóg 62-560;I;2655;62-560;Tworóg;;62-560;Tworóg;5;192;
1464;Brygida;Molikiewicz;Politechnika Królewska;10;Tworóg 62-560;I;725;62-560;Tworóg;;62-560;Tworóg;3;192;
1465;Adam;Wojtas;Politechnika Informatyczno-Elektroniczna;10;Siemianowice Sląskie 09-006;I;1906;09-006;Siemianowice Sląskie;;09-006;Siemianowice Sląskie;2;162;
1466;Anna;Balcerek;Akademia Sztuk Pięknych;#N/D;Tychy 76-939;I;1624;76-939;Tychy;;76-939;Tychy;1;193;
1467;Nicola;Oleksza;Politechnika Królewska;10;Częstochowa 86-116;I;381;86-116;Częstochowa;;86-116;Częstochowa;3;26;
1468;Walery;Susel;Politechnika Informatyczno-Elektroniczna;10;Nowy Sącz 62-813;III;2097;62-813;Nowy Sącz;;62-813;Nowy Sącz;2;124;
1469;Janusz;Tkaczyk;Uniwersytet Królewski;10;Mysłowice 13-220;I;633;13-220;Mysłowice;;13-220;Mysłowice;5;121;
1470;Maria;Bujaczka;Politechnika Informatyczno-Elektroniczna;10;Nowy Sącz 62-813;I;1216;62-813;Nowy Sącz;;62-813;Nowy Sącz;2;124;
1471;Olgierd;Rokpol;Uniwersytet Ekonomiczny;10;Ciechanów 37-640;I;3348;37-640;Ciechanów;;37-640;Ciechanów;4;23;
1472;Adrianna;Wojtas;Politechnika Królewska;10;Koniaków 34-607;II;2746;34-607;Koniaków;;34-607;Koniaków;3;82;
1473;Jan;Orlowski;Politechnika Informatyczno-Elektroniczna;10;Nałęczów 83-630;I;1314;83-630;Nałęczów;;83-630;Nałęczów;2;123;
1474;Marcin;Budzisz;Politechnika Informatyczno-Elektroniczna;10;Gliwice 11-608;I;1837;11-608;Gliwice;;11-608;Gliwice;2;43;
1475;Adrianna;Tarara;Uniwersytet Ekonomiczny;10;Katowice 72-241;II;3255;72-241;Katowice;;72-241;Katowice;4;71;
1476;Anna;Marchlewska;Uniwersytet Królewski;10;Mikołów 96-497;I;385;96-497;Mikołów;;96-497;Mikołów;5;116;
1477;Kamil;Tusinski;Uniwersytet Królewski;10;Olszyna 69-786;IV;1663;69-786;Olszyna;;69-786;Olszyna;5;132;
1478;Mateusz;Pyla;Uniwersytet Królewski;10;Chalupki 70-071;III;2902;70-071;Chalupki;;70-071;Chalupki;5;19;
1479;Halina;Fido;Politechnika Informatyczno-Elektroniczna;10;Świętochłowice 38-932;IV;3069;38-932;Świętochłowice;;38-932;Świętochłowice;2;183;
1480;Magdalena;Sznyrowska;Politechnika Informatyczno-Elektroniczna;10;Siemianowice Sląskie 09-006;I;1096;09-006;Siemianowice Sląskie;;09-006;Siemianowice Sląskie;2;162;
1481;Martyn;Milek;Politechnika Królewska;10;Józefów 40-643;IV;1363;40-643;Józefów;;40-643;Józefów;3;67;
1482;Janina;Ciechanowicz;Uniwersytet Ekonomiczny;10;Katowice 72-241;I;2829;72-241;Katowice;;72-241;Katowice;4;71;
1483;Alicja;Chrzan;Uniwersytet Rolniczy;10;Halinów 33-056;I;1489;33-056;Halinów;;33-056;Halinów;8;52;
1484;Andrzej;Bawar;Uniwersytet Królewski;10;Tworóg 62-560;I;1189;62-560;Tworóg;;62-560;Tworóg;5;192;
1485;Patryk;Barcikowski;Politechnika Informatyczno-Elektroniczna;10;Dąbrowa Górnicza 75-727;I;2031;75-727;Dąbrowa Górnicza;;75-727;Dąbrowa Górnicza;2;28;
1486;Ewelina;Marzec;Politechnika Informatyczno-Elektroniczna;10;Szczekociny 66-008;II;1993;66-008;Szczekociny;;66-008;Szczekociny;2;179;
1487;Laura;Ochota;Uniwersytet Królewski;10;Wodzisław Sląski 83-544;I;1622;83-544;Wodzisław Sląski;;83-544;Wodzisław Sląski;5;206;
1488;Ewelina;Chojna;Uniwersytet Pedagogiczny;10;Alwernia 27-938;I;355;27-938;Alwernia;;27-938;Alwernia;7;2;
1489;Zbigniew;Fijas;Politechnika Informatyczno-Elektroniczna;10;Rajcza 18-286;II;2746;18-286;Rajcza;;18-286;Rajcza;2;155;
1490;Grazyna;Sikorowicz;Politechnika Informatyczno-Elektroniczna;10;Tychy 76-939;I;505;76-939;Tychy;;76-939;Tychy;2;193;
1491;Ireneusz;Szydlak;Politechnika Informatyczno-Elektroniczna;10;Tychy 76-939;II;1971;76-939;Tychy;;76-939;Tychy;2;193;
1492;Malgorzata;Bronicz;Uniwersytet Królewski;10;Ełk 05-563;I;2290;05-563;Ełk;;05-563;Ełk;5;38;
1493;Paulina;Malecka;Wyższa Szkoła Techniczna;10;Gierałtowice 04-834;I;2037;04-834;Gierałtowice;;04-834;Gierałtowice;10;42;
1494;Krystian;Dunaj;Politechnika Informatyczno-Elektroniczna;10;Trzebinia 26-607;V;2634;26-607;Trzebinia;;26-607;Trzebinia;2;191;
1495;Zbigniew;Milion;Uniwersytet Rolniczy;10;Bytom 80-339;II;545;80-339;Bytom;;80-339;Bytom;8;18;
1496;Alan;Nieszporek;Politechnika Informatyczno-Elektroniczna;10;Myszków 91-786;I;1921;91-786;Myszków;;91-786;Myszków;2;122;
1497;Wanda;Barabasz;Politechnika Królewska;10;Tarnów 87-348;II;1227;87-348;Tarnów;;87-348;Tarnów;3;187;
1498;Dawid;Adamek;Politechnika Informatyczno-Elektroniczna;10;Jasło 92-050;I;1512;92-050;Jasło;;92-050;Jasło;2;59;
1499;Ewa;Malkowska;Politechnika Informatyczno-Elektroniczna;10;Jeżewo 53-780;I;1388;53-780;Jeżewo;;53-780;Jeżewo;2;65;
1500;Paulina;Andruszewska;Politechnika Informatyczno-Elektroniczna;10;Nałęczów 83-630;I;766;83-630;Nałęczów;;83-630;Nałęczów;2;123;
1501;Elzbieta;Kosinska;Politechnika Informatyczno-Elektroniczna;10;Legnica 58-930;I;2455;58-930;Legnica;;58-930;Legnica;2;97;
1502;Artur;Biankowski;Uniwersytet Królewski;10;Radom 43-586;I;577;43-586;Radom;;43-586;Radom;5;154;
1503;Malgorzata;Podsiadlo;Politechnika Informatyczno-Elektroniczna;10;Daszyna 43-141;I;1164;43-141;Daszyna;;43-141;Daszyna;2;27;
1504;Wioletta;Oliwa;Uniwersytet Królewski;10;Gubin 94-706;III;762;94-706;Gubin;;94-706;Gubin;5;51;
1505;Eustachy;Czyrnek;Politechnika Informatyczno-Elektroniczna;10;Kędzierzyn-Koźle 81-133;IV;536;81-133;Kędzierzyn-Koźle;;81-133;Kędzierzyn-Koźle;2;73;
1506;Boguslawa;Kowalska;Politechnika Informatyczno-Elektroniczna;10;Bochnia 89-362;III;2453;89-362;Bochnia;;89-362;Bochnia;2;12;
1507;Antoni;Rutkowski;Uniwersytet Królewski;10;Trzebinia 26-607;I;3173;26-607;Trzebinia;;26-607;Trzebinia;5;191;
1508;Michal;Kowalski;Politechnika Informatyczno-Elektroniczna;10;Będzin 69-501;V;2706;69-501;Będzin;;69-501;Będzin;2;7;
1509;Agnieszka;Ćmiel;Politechnika Królewska;10;Sucha Beskidzka 98-902;I;2319;98-902;Sucha Beskidzka;;98-902;Sucha Beskidzka;3;173;
1510;Wieslaw;Helski;Politechnika Informatyczno-Elektroniczna;10;Walce 28-103;II;534;28-103;Walce;;28-103;Walce;2;196;
1511;Aleksy;Domagalik;Uniwersytet Ekonomiczny;10;Białystok 54-632;II;1749;54-632;Białystok;;54-632;Białystok;4;10;
1512;Katarzyna;Ogrodniczak;Uniwersytet Pedagogiczny;10;Warszawa 83-294;III;1421;83-294;Warszawa;;83-294;Warszawa;7;198;
1513;Maciej;Kaminski;Politechnika Informatyczno-Elektroniczna;10;Dobre Miasto 52-964;III;1509;52-964;Dobre Miasto;;52-964;Dobre Miasto;2;35;
1514;Bronislaw;Chwala;Uniwersytet Królewski;10;Trzebinia 26-607;I;1032;26-607;Trzebinia;;26-607;Trzebinia;5;191;
1515;Jozafat;Marcinkiewicz;Politechnika Informatyczno-Elektroniczna;10;Gostyń 97-023;III;3054;97-023;Gostyń;;97-023;Gostyń;2;48;
1516;Miron;Mewa;Uniwersytet Królewski;10;Kłomnice 43-045;V;2311;43-045;Kłomnice;;43-045;Kłomnice;5;77;
1517;Zofia;Piwowarczyk;Akademia Sztuk Pięknych;#N/D;Nysa 72-297;V;1206;72-297;Nysa;;72-297;Nysa;1;126;
1518;Jakub;Grzybowski;Uniwersytet Pedagogiczny;10;Kielce 04-274;I;2915;04-274;Kielce;;04-274;Kielce;7;75;
1519;Janusz;Kowalonek;Uniwersytet Pedagogiczny;10;Gliwice 11-608;II;1974;11-608;Gliwice;;11-608;Gliwice;7;43;
1520;Teresa;Wrobel;Politechnika Królewska;10;Nowy Sącz 62-813;IV;2341;62-813;Nowy Sącz;;62-813;Nowy Sącz;3;124;
1521;Karolina;Kryniewska;Politechnika Królewska;10;Świętochłowice 38-932;I;795;38-932;Świętochłowice;;38-932;Świętochłowice;3;183;
1522;Sergiusz;Migdalowski;Uniwersytet Królewski;10;Katowice 72-241;IV;2008;72-241;Katowice;;72-241;Katowice;5;71;
1523;Tomasz;Gwozdziewicz;Politechnika Informatyczno-Elektroniczna;10;Grudziądz 43-210;II;1995;43-210;Grudziądz;;43-210;Grudziądz;2;49;
1524;Ryszard;Lubaszka;Politechnika Informatyczno-Elektroniczna;10;Zakopane 00-995;II;1399;00-995;Zakopane;;00-995;Zakopane;2;212;
1525;Jakub;Wilinski;Politechnika Informatyczno-Elektroniczna;10;Świętochłowice 38-932;III;1525;38-932;Świętochłowice;;38-932;Świętochłowice;2;183;
1526;Tadeusz;Sienkiewicz;Politechnika Informatyczno-Elektroniczna;10;Skierniewice 18-665;II;3207;18-665;Skierniewice;;18-665;Skierniewice;2;165;
1527;Jakub;Hajdukiewicz;Uniwersytet Królewski;10;Sosnowiec 14-721;I;1627;14-721;Sosnowiec;;14-721;Sosnowiec;5;170;
1528;Ilona;Banasiewicz;Uniwersytet Królewski;10;Ogrodzieniec 82-082;I;2796;82-082;Ogrodzieniec;;82-082;Ogrodzieniec;5;129;
1529;Slawomir;Balcerowski;Politechnika Informatyczno-Elektroniczna;10;Sosnowiec 14-721;II;1236;14-721;Sosnowiec;;14-721;Sosnowiec;2;170;
1530;Tomasz;Witas;Politechnika Informatyczno-Elektroniczna;10;Wolbrom 46-174;II;2728;46-174;Wolbrom;;46-174;Wolbrom;2;208;
1531;Slawomir;Kominiarz;Uniwersytet Królewski;10;Tarnów 87-348;V;1882;87-348;Tarnów;;87-348;Tarnów;5;187;
1532;Krystyna;Damska;Politechnika Informatyczno-Elektroniczna;10;Tarnobrzeg 85-266;I;1502;85-266;Tarnobrzeg;;85-266;Tarnobrzeg;2;185;
1533;Jan;Oleksy;Politechnika Królewska;10;Ciechocinek 98-839;III;3180;98-839;Ciechocinek;;98-839;Ciechocinek;3;24;
1534;Agata;Najowicz;Uniwersytet Królewski;10;Prudnik 09-823;I;2951;09-823;Prudnik;;09-823;Prudnik;5;145;
1535;Agata;Rakulska;Uniwersytet Królewski;10;Nałęczów 83-630;I;1824;83-630;Nałęczów;;83-630;Nałęczów;5;123;
1536;Wiktor;Buczkowski;Uniwersytet Królewski;10;Bielsk Podlaski 96-087;II;1267;96-087;Bielsk Podlaski;;96-087;Bielsk Podlaski;5;11;
1537;Alicja;Kraus;Politechnika Królewska;10;Jaworzno 98-650;I;3162;98-650;Jaworzno;;98-650;Jaworzno;3;61;
1538;Michal;Polak;Uniwersytet Ekonomiczny;10;Warszawa 83-294;I;1720;83-294;Warszawa;;83-294;Warszawa;4;198;
1539;Henryk;Barylka;Politechnika Informatyczno-Elektroniczna;10;Rajcza 18-286;I;2909;18-286;Rajcza;;18-286;Rajcza;2;155;
1540;Barbara;Wolej;Politechnika Królewska;10;Nysa 72-297;I;1795;72-297;Nysa;;72-297;Nysa;3;126;
1541;Adelajda;Klimczyk;Uniwersytet Królewski;10;Siemianowice Sląskie 09-006;II;1932;09-006;Siemianowice Sląskie;;09-006;Siemianowice Sląskie;5;162;
1542;Kamil;Baranowski;Politechnika Informatyczno-Elektroniczna;10;Giebło 76-179;I;2743;76-179;Giebło;;76-179;Giebło;2;41;
1543;Dawid;Kruk;Politechnika Królewska;10;Olkusz 19-255;I;810;19-255;Olkusz;;19-255;Olkusz;3;130;
1544;Anna;Kowalska;Uniwersytet Królewski;10;Nysa 72-297;I;1612;72-297;Nysa;;72-297;Nysa;5;126;
1545;Robert;Zalewicz;Politechnika Królewska;10;Olkusz 19-255;II;784;19-255;Olkusz;;19-255;Olkusz;3;130;
1546;Rafal;Swiderski;Politechnika Królewska;10;Katowice 72-241;I;1310;72-241;Katowice;;72-241;Katowice;3;71;
1547;Edyta;Rebajn;Uniwersytet Pedagogiczny;10;Rybnik 24-983;I;801;24-983;Rybnik;;24-983;Rybnik;7;158;
1548;Klara;Sokolowska;Politechnika Królewska;10;Sucha Beskidzka 98-902;V;557;98-902;Sucha Beskidzka;;98-902;Sucha Beskidzka;3;173;
1549;Barbara;Josiak;Uniwersytet Królewski;10;Jaworzynka 56-921;I;3281;56-921;Jaworzynka;;56-921;Jaworzynka;5;62;
1550;Beata;Walczak;Uniwersytet Królewski;10;Świętochłowice 38-932;IV;986;38-932;Świętochłowice;;38-932;Świętochłowice;5;183;
1551;Beata;Rompalska;Uniwersytet Królewski;10;Katowice 72-241;I;2272;72-241;Katowice;;72-241;Katowice;5;71;
1552;Krystiana;Wolna;Politechnika Informatyczno-Elektroniczna;10;Młynarze 72-438;III;2215;72-438;Młynarze;;72-438;Młynarze;2;118;
1553;Anna;Rozalska;Uniwersytet Królewski;10;Nysa 72-297;I;471;72-297;Nysa;;72-297;Nysa;5;126;
1554;Czeslaw;Kawa;Politechnika Informatyczno-Elektroniczna;10;Gliwice 11-608;I;3138;11-608;Gliwice;;11-608;Gliwice;2;43;
1555;Dorota;Lichwa;Politechnika Królewska;10;Istebna 22-654;I;1005;22-654;Istebna;;22-654;Istebna;3;56;
1556;Mateusz;Kozlowski;Akademia Sztuk Pięknych;#N/D;Gorki Male 36-984;I;3332;36-984;Gorki Male;;36-984;Gorki Male;1;46;
1557;Mateusz;Ceglarz;Uniwersytet Ekonomiczny;10;Kępice 66-251;I;771;66-251;Kępice;;66-251;Kępice;4;74;
1558;Andrzej;Balicki;Politechnika Informatyczno-Elektroniczna;10;Mikołajki 83-977;I;2463;83-977;Mikołajki;;83-977;Mikołajki;2;115;
1559;Halina;Malewska;Uniwersytet Królewski;10;Warszawa 83-294;V;2999;83-294;Warszawa;;83-294;Warszawa;5;198;
1560;Bartosz;Pawlik;Akademia Sztuk Pięknych;#N/D;Zakopane 00-995;I;2115;00-995;Zakopane;;00-995;Zakopane;1;212;
1561;Marek;Majcher;Politechnika Informatyczno-Elektroniczna;10;Gorzów Wielkopolski 78-003;I;3128;78-003;Gorzów Wielkopolski;;78-003;Gorzów Wielkopolski;2;47;
1562;Rafal;Wozny;Uniwersytet Królewski;10;Sobotka 16-386;II;1187;16-386;Sobotka;;16-386;Sobotka;5;168;
1563;Mieczyslaw;Zuchowski;Politechnika Informatyczno-Elektroniczna;10;Koniaków 34-607;I;1745;34-607;Koniaków;;34-607;Koniaków;2;82;
1564;Ziemowit;Szczepanski;Akademia Sztuk Pięknych;#N/D;Żywiec 00-137;III;1834;00-137;Żywiec;;00-137;Żywiec;1;220;
1565;Anna;Pankiewicz;Uniwersytet Królewski;10;Nowy Sącz 62-813;I;2463;62-813;Nowy Sącz;;62-813;Nowy Sącz;5;124;
1566;Zbigniew;Ostrowski;Politechnika Informatyczno-Elektroniczna;10;Tychy 76-939;II;2095;76-939;Tychy;;76-939;Tychy;2;193;
1567;Daria;Antonkiewicz;Uniwersytet Królewski;10;Strzelce Opolskie 60-596;I;848;60-596;Strzelce Opolskie;;60-596;Strzelce Opolskie;5;172;
1568;Renata;Chyla;Politechnika Królewska;10;Myszków 91-786;II;3318;91-786;Myszków;;91-786;Myszków;3;122;
1569;Karina;Urban;Uniwersytet Królewski;10;Alwernia 27-938;II;1392;27-938;Alwernia;;27-938;Alwernia;5;2;
1570;Anna;Dudek;Akademia Sztuk Pięknych;#N/D;Żywiec 00-137;II;3196;00-137;Żywiec;;00-137;Żywiec;1;220;
1571;Piotr;Chwalek;Uniwersytet Sportu i Turystyki;10;Rajcza 18-286;I;982;18-286;Rajcza;;18-286;Rajcza;9;155;
1572;Zygfryd;Lechowski;Politechnika Informatyczno-Elektroniczna;10;Kleszczów 18-459;I;2032;18-459;Kleszczów;;18-459;Kleszczów;2;76;
1573;Irena;Calka;Uniwersytet Królewski;10;Bielsk Podlaski 96-087;I;3103;96-087;Bielsk Podlaski;;96-087;Bielsk Podlaski;5;11;
1574;Karol;Wiercioch;Politechnika Informatyczno-Elektroniczna;10;Biała Podlaska 00-425;III;1875;00-425;Biała Podlaska;;00-425;Biała Podlaska;2;8;
1575;Tomasz;Cwierz;Uniwersytet Królewski;10;Debrzno 03-065;IV;666;03-065;Debrzno;;03-065;Debrzno;5;29;
1576;Adam;Kanarek;Uniwersytet Ekonomiczny;10;Jelenia Góra 14-742;I;1134;14-742;Jelenia Góra;;14-742;Jelenia Góra;4;64;
1577;Beata;Tyliba;Uniwersytet Królewski;10;Toruń 90-535;IV;3223;90-535;Toruń;;90-535;Toruń;5;190;
1578;Ewa;Bartosz;Akademia Sztuk Pięknych;#N/D;Racibórz 00-355;I;2717;00-355;Racibórz;;00-355;Racibórz;1;153;
1579;Piotr;Smietanski;Politechnika Informatyczno-Elektroniczna;10;Jastrzębie-Zdrój 51-394;IV;3233;51-394;Jastrzębie-Zdrój;;51-394;Jastrzębie-Zdrój;2;60;
